industry2_name,industry2_code,Unnamed: 0,symbol,net_profit_cagr,ps,type,percent,has_follow,tick_size,pb_ttm,float_shares,current,amplitude,pcf,current_year_percent,float_market_capital,market_capital,dividend_yield,lot_size,roe_ttm,total_percent,percent5m,income_cagr,amount,chg,issue_date_ts,main_net_inflows,volume,volume_ratio,pb,followers,turnover_rate,first_percent,name,pe_ttm,total_shares
石油化工,S2201,5,SZ002778,,2.134,11,-0.49,False,0.01,4.543,124753300,18.12,2.42,13.6314,6.71,2260529796,2260529796,0.394,100,20.85762126243066,152.71,0.06,32.87041298078104,11964968.92,-0.09,1452009600000,-1514138.0,657224.0,0.46,4.463,30125.0,0.53,44.0,高科石化,23.547,124753300
石油化工,S2201,6,SZ000159,,4.1707,11,-0.66,False,0.01,1.2823,480685993,5.99,2.32,,16.99,2879309098,2879309098,0.334,100,6.816887887595572,11.7,0.17,111.8187700605869,58036240.0,-0.04,969897600000,509403.0,9594500.0,0.9500000000000001,1.283,39458.0,2.0,229.59,国际实业,19.142,480685993
石油化工,S2201,7,SH600028,,0.2474,11,-0.68,False,0.01,0.7001000000000001,95557771046,4.35,1.14,2.3949,11.01,415676304050,526659761960,4.598,100,9.575870415192702,-5.43,0.23,-8.82306973165793,559570351.0,-0.03,997200000000,-24643665.0,128878874.0,0.87,0.6880000000000001,265952.0,0.13,3.32,中国石化,7.447,121071209646
石油化工,S2201,8,SZ002221,16.04497809644318,0.6685,11,-0.72,False,0.01,1.7087,1531710794,10.96,1.36,12.8058,8.09,16787550302,18073290151,2.108,100,13.03525980815032,225.31,-0.18,-22.58558240686003,64503302.12,-0.08,1204732800000,-794972.0,5868572.0,0.6000000000000001,1.71,30384.0,0.38,210.37,东华能源,13.741,1649022824
石油化工,S2201,9,SZ300839,-24.3077150259837,2.1103,11,-0.96,False,0.01,2.537,26000000,20.66,2.3,14.6094,-15.19,537160000,2148640000,3.025,100,8.012734952689552,-2.81,-0.53,27.94475069212204,19082939.82,-0.2,1593446400000,-499232.0,913018.0,0.41,2.538,,3.51,43.97,博汇股份,41.535,104000000
石油化工,S2201,10,SZ000637,,0.4729,11,-1.02,False,0.01,2.1955,366494967,3.89,1.78,7.5604,-5.81,1425665422,2022315135,0.0,100,6.335769784730856,310.03,0.26,8.203705174731258,13829214.0,-0.04,847900800000,-645064.0,3536000.0,0.88,2.198,15193.0,0.96,2061.16,茂化实华,34.846,519875356
石油化工,S2201,11,SZ000819,-51.8719054339171,1.2503,11,-1.12,False,0.01,2.2005,299150255,6.17,1.92,34.3211,-8.99,1845757073,1845757073,0.162,100,5.906815288024427,223.41,-0.16,-8.099036929362946,10348234.59,-0.07,867168000000,-986199.0,1670392.0,0.85,2.196,14271.0,0.56,0.0,岳阳兴长,38.337,299150255
石油化工,S2201,12,SZ002986,-43.37639652594746,1.7737,11,-1.19,False,0.01,2.0516,106613500,24.84,2.7,31.9025,-3.76,2648279340,3941511840,3.221,100,2.192715975726568,-25.83,0.12,-15.55506387006339,17023901.95,-0.3,1591027200000,-67658.0,678203.0,0.81,2.038,2224.0,0.64,44.01,宇新股份,121.987,158676000
石油化工,S2201,13,SZ000698,,0.4934,11,-1.33,False,0.01,1.2679,785679599,6.68,2.07,5.3122,43.66,5248339721,5474356159,1.347,100,20.5975171832743,107.9,0.15,24.68658837921167,119348046.27,-0.09,856368000000,-4923174.0,17792065.0,0.9,1.246,32343.0,2.26,95.31,沈阳化工,6.678,819514395
石油化工,S2201,14,SH603798,28.88073295720019,1.9088,11,-2.11,False,0.01,1.9761,200000000,10.22,4.02,6.9887,7.34,2044000000,2044000000,1.174,100,12.2700533060912,4.24,-0.29,22.20600485821573,20448819.0,-0.22,1459872000000,0.0,1980900.0,0.89,1.932,7319.0,0.99,44.03,康普顿,16.633,200000000
石油化工,S2201,15,SH600688,,0.5232,11,-2.36,False,0.01,1.3275,7328813500,3.73,1.83,7.604200000000001,8.43,27336474355,40372824355,2.681,100,10.17832166546746,185.21,-0.27,-7.631956847926913,94358917.0,-0.09,752688000000,-4777185.0,25079660.0,0.85,1.327,50155.0,0.34,92.0,上海石化,13.44,10823813500
石油化工,S2201,16,SZ000554,,0.8593000000000001,11,-2.75,False,0.01,2.409,362649713,4.6,2.54,5827.1268,4.31,1668188680,2211649272,0.217,100,1.848307988991232,94.07,0.0,1.365990301853048,32918196.65,-0.13,755884800000,-3769862.0,7080701.0,0.85,2.408,28230.0,1.95,120.0,泰山石油,131.759,480793320
石油化工,S2201,17,SZ300135,-52.99277194833655,1.0644,11,-3.47,False,0.01,1.8771,921600000,2.5,4.25,17.971,-3.1,2304000000,2304000000,0.4,100,0.201590402051455,-23.23,0.0,21.58533299789145,39917728.0,-0.09,1288022400000,-1872927.0,15810500.0,0.58,1.866,32532.0,1.72,11.38,宝利国际,921.701,921600000
石油化工,S2201,18,SH600256,33.36700062459312,1.2743,11,-4.06,False,0.01,1.2659,6754032780,3.31,3.77,4.0399,16.96,22355848502,22355848502,0.0,100,11.09733969948357,608.48,0.0,27.65811392048763,379380435.0,-0.14,959270400000,-26706861.0,113568405.0,0.78,1.268,111258.0,1.68,228.79,广汇能源,11.892,6754032780
塑料,S2205,0,SH603615,-14.71465261967136,3.413,11,7.41,False,0.01,2.1523,241820000,11.01,7.41,262.2218,5.65,2662438200,2692495500,1.362,100,2.844728906818264,24.95,-0.09,18.78902905256401,69172702.0,0.76,1486915200000,4063254.0,6449339.0,3.75,2.089,10334.0,2.67,43.97,茶花股份,70.751,244550000
塑料,S2205,1,SH601208,167.5416069912838,4.8187,11,5.07,False,0.01,3.1964,613431000,15.54,8.18,53.3996,48.85,9532717740,10770237419,0.644,100,9.528282643720559,66.06,-0.13,29.57418564609342,233828166.0,0.75,1305820800000,19005949.0,15159411.0,1.96,3.198,31966.0,2.47,13.9,东材科技,45.591,693065471
塑料,S2205,2,SZ300218,,1.9786,11,4.59,False,0.01,3.1277,216276394,15.48,11.82,19.5999,53.21,3347958579,3358958760,0.711,100,8.030564859015735,78.78,-0.26,11.81326788337704,209917580.93,0.68,1305648000000,8251513.0,13897995.0,1.16,3.059,7733.0,6.43,3.72,安利股份,39.054,216987000
塑料,S2205,3,SZ300325,112.7456157959835,2.3085,11,4.41,False,0.01,,996533768,2.13,6.86,,-4.05,2122616926,2142232771,0.0,100,-190.7780237081831,21.4,0.0,-20.78382201148863,118966580.96,0.09,1338480000000,-3516785.0,56548845.0,1.14,,14739.0,5.67,-2.18,*ST德威,,1005743085
塑料,S2205,4,SZ300305,68.61020476417681,3.884,11,3.85,False,0.01,2.5313,232595319,14.85,10.14,65.4849,72.46,3454040487,4287982050,1.098,100,11.79042344542669,61.47,0.54,26.68199690037618,335431120.11,0.55,1332950400000,16284057.0,22707074.0,1.2,2.463,7777.0,9.76,-16.5,裕兴股份,22.152,288753000
塑料,S2205,5,SH605008,64.27669189918319,8.7746,11,2.92,False,0.01,7.2176,64400000,19.06,3.78,130.4737,8.71,1227464000,12243770691,0.937,100,,112.96,-0.1,19.33159023033011,64675921.0,0.54,1597939200000,2168902.0,3439760.0,1.94,6.759,7499.0,5.34,44.02,长鸿高科,36.24,642380414
塑料,S2205,6,SZ301003,43.12740949560765,6.8337,11,1.87,False,0.01,3.4761,14566667,60.94,3.93,,9.06,887692687,3550770687,,100,,-25.68,-0.15,28.37139040453309,107410595.61,1.12,1622476800000,39539.0,1742961.0,1.99,3.476,1213.0,11.97,32.59,江苏博云,31.004,58266667
塑料,S2205,7,SH603266,38.16718969075286,2.1451,11,1.73,False,0.01,2.2635,197713834,11.79,4.92,18.6283,6.41,2331046103,2345155385,0.848,100,10.76147709254538,14.03,0.08,22.92984695424312,29334174.0,0.2,1483977600000,1335147.0,2478144.0,1.38,2.22,4558.0,1.25,44.02,天龙股份,21.991,198910550
塑料,S2205,8,SZ002768,36.91110853770203,0.914,11,0.71,False,0.01,2.2072,176714506,25.42,3.17,22.7109,-17.87,4492082743,6895175000,1.22,100,25.96997114941044,243.96,-0.04,36.34672980293428,68466641.65,0.18,1435593600000,1251728.0,2665049.0,1.57,2.149,32020.0,1.51,44.02,国恩股份,9.326,271250000
塑料,S2205,9,SZ002108,56.16126155736825,2.4802,11,0.5700000000000001,False,0.01,2.1825,1417924199,5.32,3.21,35.5832,1.05,7543356739,7543356739,1.88,100,11.06569232614325,-71.32,-0.37,16.3820461169349,267548269.7,0.03,1169568000000,3354833.0,49879475.0,1.07,2.094,63178.0,3.52,84.06,沧州明珠,19.743,1417924199
塑料,S2205,10,SZ002395,130.9222374154054,2.2249,11,0.51,False,0.01,3.4885,268209000,11.9,1.18,60.6616,-14.88,3191687100,3191687100,1.261,100,6.711602485308027,19.05,0.0,10.40433105440057,10849359.9,0.06,1272470400000,-2725001.0,917480.0,0.65,3.49,11946.0,0.34,40.4,双象股份,53.722,268209000
塑料,S2205,11,SZ300586,-0.5971956419916881,2.4226,11,0.24,False,0.01,5.2318,288986261,8.51,3.3,31.3208,-8.79,2459273081,3880642428,0.0,100,6.528804890739297,240.95,0.12,47.41198228857657,58650577.68,0.02,1483459200000,-1390008.0,6875988.0,0.86,5.221,9271.0,2.38,43.98,美联新材,80.105,456009686
塑料,S2205,12,SZ300538,-6.806435521289278,1.3935,11,0.14,False,0.01,7.0855,77455674,20.93,4.74,,-16.75,1621147257,3172963114,0.382,100,5.047541766796036,0.05,-0.29,24.14294679874105,88988963.86,0.03,1472140800000,-2415458.0,4185515.0,0.92,6.908,11020.0,5.4,43.97,同益股份,136.025,151598811
塑料,S2205,13,SH603580,0.6693916992047241,6.7703,11,0.0,False,0.01,3.0977,130673200,10.5,2.0,82.0797,-8.54,1372068600,1372068600,0.781,100,7.224917754188429,77.88,0.0,8.465878843382658,9509836.0,0.0,1495641600000,-858689.0,906344.0,1.4,3.097,2317.0,0.6900000000000001,44.04,艾艾精工,43.889,130673200
塑料,S2205,14,SZ002825,58.36044819392114,1.698849106675997,11,0.0,False,0.01,2.219,91770641,13.98,,18.68292568783887,0.29,1282953561,2393681421,2.861,100,12.06337568607832,69.83,0.14,40.16626435019855,0.0,0.0,1480348800000,,0.0,0.0,2.219,6285.0,0.0,43.95,纳尔股份,21.99,171221847
塑料,S2205,15,SZ300478,,2.8785,11,-0.33,False,0.01,15.4496,119600720,9.2,2.6,,-8.18,1100326624,1165391600,0.0,100,-122.0591966990048,-9.46,0.55,-23.84807733800939,15587868.0,-0.03,1433865600000,1923404.0,1699300.0,0.65,19.574,7325.0,1.42,44.0,杭州高新,,126673000
塑料,S2205,16,SH603991,,13.7132,11,-0.49,False,0.01,10.2362,74534998,50.34,2.17,43.2046,27.8,3752091799,3752091799,0.0,100,-10.31954684031274,300.36,0.0,-37.29338369972741,11003361.0,-0.25,1488902400000,-1301912.0,218100.0,0.66,10.232,3241.0,0.29,44.02,至正股份,,74534998
塑料,S2205,17,SZ002263,205.7908736743624,3.2963,11,-1.05,False,0.01,2.167,1878342100,2.83,2.45,15.9018,5.2,5315708143,5315759083,0.0,100,9.295402158965272,45.28,0.0,12.18696602421734,90505498.02,-0.03,1217174400000,-3723074.0,31650605.0,1.42,2.16,28429.0,1.69,75.19,大东南,24.396,1878360100
塑料,S2205,18,SZ300180,,2.3254,11,-1.2,False,0.01,1.6842,1335584851,4.94,2.2,21.5113,-16.41,6597789164,8699637166,0.0,100,-8.214544296138145,65.34,0.2,30.94766910452327,75091479.58,-0.06,1298304000000,-11085334.0,15112457.0,0.81,1.686,12557.0,1.13,2.33,华峰超纤,,1761060155
塑料,S2205,19,SZ002838,91.83974595541046,1.5285,11,-1.26,False,0.01,4.0417,347518883,18.01,2.52,11.2706,-29.25,6258815083,7347911192,2.473,100,54.3093920189902,389.48,-0.11,73.95833160780174,58533833.86,-0.23,1483632000000,-3046160.0,3206942.0,0.98,3.865,48692.0,0.92,43.98,道恩股份,8.586,407990627
塑料,S2205,20,SZ300230,227.5449386897071,1.06,11,-1.3,False,0.01,1.6722,554120040,4.57,1.94,8.0709,-8.96,2532328583,3730061607,5.47,100,-17.92302764908749,120.63,-0.44,14.34564336114255,33184394.2,-0.06,1308067200000,727411.0,7205645.0,0.67,1.674,11913.0,1.3,10.85,永利股份,,816206041
塑料,S2205,21,SH600143,240.8783230536701,1.3688,11,-1.39,False,0.01,3.7585,2573622343,20.52,4.18,9.9171,23.07,52810730478,52810730478,2.924,100,39.66722157745798,21.56,-0.39,31.34100641229516,1212920910.0,-0.29,1087920000000,-23916782.0,58001658.0,1.03,3.386,167037.0,2.25,48.76,金发科技,10.136,2573622343
塑料,S2205,22,SZ002324,97.86847334524886,2.5423,11,-1.47,False,0.01,4.4731,632549543,12.06,1.96,19.8517,-14.31,7628547489,12229591543,0.345,100,15.98789889926491,178.64,0.08,23.24985951441974,120774283.51,-0.18,1261065600000,-8346097.0,9983451.0,1.13,4.401,13671.0,1.58,36.89,普利特,29.293,1014062317
塑料,S2205,23,SZ002886,116.4587521448724,2.6136,11,-1.53,False,0.01,3.0058,171607903,14.8,3.79,95.1888,7.57,2539796964,3353288229,0.397,100,8.885964116496641,140.47,-0.13,33.70001164446219,66050093.75,-0.23,1498492800000,-2551620.0,4426220.0,0.72,2.972,14233.0,2.58,44.03,沃特股份,41.234,226573529
塑料,S2205,24,SZ300980,99.75556376038628,7.8579,11,-2.01,False,0.01,3.5365,17974514,42.0,3.38,403.2295,28.17,754929588,3019718352,0.0,100,,-25.0,-0.14,60.87385465738253,40326662.64,-0.86,1618934400000,-1176447.0,951871.0,0.8300000000000001,3.535,1459.0,5.3,66.43,祥源新材,32.146,71898056
塑料,S2205,25,SZ300539,,2.542,11,-2.22,False,0.01,3.4678,113141994,7.48,4.84,30.54,1.58,846302115,1662418226,1.068,100,4.366521552973779,129.55,0.13,26.16614833679882,21400645.2,-0.17,1472486400000,-317030.0,2819820.0,0.88,3.339,4011.0,2.49,43.95,横河精密,77.164,222248426
塑料,S2205,26,SZ000973,26.14056169572654,1.694,11,-2.3,False,0.01,1.7223,967399968,4.25,2.99,14.5156,-7.95,4111449864,4111548477,0.706,100,3.727303114043603,-0.35,0.24,1.891078906080179,34174937.41,-0.1,959184000000,960020.0,7952577.0,0.89,1.7,34140.0,0.8200000000000001,154.14,佛塑科技,46.196,967423171
塑料,S2205,27,SZ300717,-11.60930273796954,5.7638,11,-2.56,False,0.01,2.4967,101478400,14.84,3.22,20.5374,-21.35,1505939456,1519616000,0.674,100,5.826525011566195,43.04,-0.2,-4.821243258669227,20578206.0,-0.39,1509897600000,834417.0,1375800.0,0.7000000000000001,2.49,4576.0,1.36,44.03,华信新材,43.274,102400000
塑料,S2205,28,SZ300905,45.17645475916483,5.7318,11,-2.91,False,0.01,3.488,36000000,29.31,3.71,924.351,5.09,1055160000,4220640000,1.706,100,,-45.9,-0.27,19.78986285200337,47153003.2,-0.88,1604505600000,-1325888.0,1583698.0,0.74,3.293,2824.0,4.4,106.93,宝丽迪,36.068,144000000
塑料,S2205,29,SH605488,93.71361946485068,2.2617,11,-2.92,False,0.01,3.2644,30000000,27.23,3.03,26.7994,33.28,816900000,3267600000,,100,,11.05,-0.11,27.16401306161993,48478887.0,-0.8200000000000001,1620835200000,-1473737.0,1763015.0,0.92,3.265,2009.0,5.88,44.0,福莱新材,21.303,120000000
塑料,S2205,30,SZ300995,69.87763656928136,6.6641,11,-2.96,False,0.01,4.0929,19955189,31.19,3.08,43.4623,111.89,622402345,2624950400,,100,27.18821617868403,-25.74,-0.03,41.72040041206537,81167569.44,-0.9500000000000001,1621958400000,-1528310.0,2580706.0,0.76,4.093,1772.0,12.93,223.44,奇德新材,29.543,84160000
塑料,S2205,31,SZ300920,13.81281907969152,7.3723,11,-3.16,False,0.01,3.0889,25000000,34.28,3.73,80.8189,-10.91,857000000,3428000000,1.167,100,,-23.03,0.06,23.42875247307834,32792759.05,-1.12,1608825600000,-239750.0,945040.0,0.99,2.981,2404.0,3.78,66.58,润阳科技,26.93,100000000
塑料,S2205,32,SZ300321,-23.55708840171915,3.7199,11,-3.58,False,0.01,2.5075,83607670,17.53,4.4,169.7815,-1.95,1465642455,1556664000,1.141,100,2.835265879328361,57.6,-0.4,-1.221311262792657,7821098.0,-0.65,1337702400000,-528802.0,440400.0,0.81,2.438,6725.0,0.53,4.78,同大股份,84.838,88800000
塑料,S2205,33,SZ300644,98.93184325901379,1.6201,11,-3.63,False,0.01,2.9798,55533715,34.54,5.36,,-3.2,1918134516,2210560000,0.869,100,9.986240697488943,62.45,0.0,41.03217822074716,68423262.93,-1.3,1517846400000,-2076850.0,1945759.0,1.63,5.087,8645.0,3.5,43.98,南京聚隆,31.063,64000000
塑料,S2205,34,SZ300716,28.67425148285092,0.7266,11,-3.71,False,0.01,2.9263,160020000,9.61,3.41,44.387,13.19,1537792200,1537792200,0.0,100,-40.53682632989929,0.26,-0.21,40.19532242781148,33077275.5,-0.37,1510156800000,-1041892.0,3414550.0,0.42,2.93,5090.0,2.13,43.99,国立科技,,160020000
塑料,S2205,35,SZ301019,46.87663676435818,9.4355,11,-4.37,False,0.01,4.9354,20000000,55.4,8.86,62.6887,91.43,1108000000,4432000000,,100,,-25.14,-0.32,25.65083840059987,340943066.19,-2.53,1624809600000,-17243569.0,6168217.0,0.59,4.938,1375.0,30.84,100.17,C色母,39.302,80000000
塑料,S2205,36,SZ300221,-31.30891632666566,1.807,11,-4.64,False,0.01,2.9622,438568809,7.4,6.06,31.5441,-21.28,3245409187,3329582366,0.0,100,13.58051511892926,68.6,-0.4,10.18880235748356,255307623.9,-0.36,1306252800000,-12262032.0,33699630.0,0.58,2.96,25811.0,7.68,-1.33,银禧科技,23.78,449943563
塑料,S2205,37,SZ000859,119.3044410906074,3.1974,11,-4.66,False,0.01,2.1001,739312480,5.93,4.34,48.5026,16.27,4384123006,5313139287,0.506,100,9.30877133705856,97.81,0.51,26.86416863356138,318938738.76,-0.29,911404800000,-31459304.0,53157737.0,2.84,2.103,18074.0,7.19,0.0,国风塑业,27.302,895976271
视听器材,S3302,0,SZ002052,-30.1235625186295,5.915,11,0.53,False,0.01,6.1401,745956530,1.89,1.6,38.8931,80.0,1409857842,1409863822,0.0,100,-48.42640711609128,-69.22,1.07,-46.62395064996939,8516868.0,0.01,1151337600000,-68620.0,4528500.0,0.6000000000000001,6.097,31401.0,0.61,122.69,ST同洲,,745959694
视听器材,S3302,1,SZ200016,,0.08950000000000001,11,-0.85,False,0.01,0.5669000000000001,811351608,2.34,1.27,6.8867,-0.34,1898562763,5634592255,5.098,100,9.42910330331431,,0.0,11.15712628278527,1949695.0,-0.02,701625600000,-568198.0,831700.0,1.2,0.551,1919.0,0.1,,深康佳B,6.078,2407945408
视听器材,S3302,2,SZ000016,,0.298,11,-1.22,False,0.01,1.8874,1596574300,6.48,2.74,22.9261,-0.4,10345801464,15603486244,1.543,100,9.42910330331431,1621.57,-0.15,11.15712628278527,108764895.37,-0.08,701625600000,-6340596.0,16746716.0,0.71,1.836,54964.0,1.05,203.85,深康佳A,20.236,2407945408
视听器材,S3302,3,SZ002420,,0.5599000000000001,11,-1.3,False,0.01,3.0753,391704786,4.55,2.17,,14.04,1782256776,1824550000,0.0,100,14.34014630911005,-66.42,0.44,-6.578660434087169,12750648.0,-0.06,1275321600000,-1626149.0,2798100.0,0.88,3.074,6718.0,0.71,6.96,毅昌股份,22.983,401000000
视听器材,S3302,4,SZ000801,38.59816004313537,1.9592,11,-1.66,False,0.01,2.5754,1022806646,6.52,3.77,23.0064,5.79,6668699332,6668699332,0.399,100,3.781400078705134,491.97,-0.15,0.127156554203633,66693227.74,-0.11,894384000000,-7853632.0,10141831.0,0.54,2.547,30458.0,0.99,0.0,四川九洲,69.994,1022806646
视听器材,S3302,5,SH600839,,0.1299,11,-2.05,False,0.01,1.0149,4614958631,2.87,3.07,16.9716,-1.03,13244931271,13248620917,0.348,100,3.248507832806436,378.97,0.0,18.24647857487012,174601919.0,-0.06,763315200000,-30717199.0,60147991.0,0.5700000000000001,1.014,111810.0,1.3,1869.0,四川长虹,31.711,4616244222
视听器材,S3302,6,SH600060,129.1328985297372,0.52,11,-2.23,False,0.01,1.415,1308481222,17.06,4.36,,48.61,22322689647,22322689647,1.612,100,8.873565712291256,542.68,0.06,19.74709370739085,453862022.0,-0.39,861638400000,-10236914.0,26494693.0,0.5,1.415,58149.0,2.02,0.0,海信视像,16.573,1308481222
视听器材,S3302,7,SZ002848,69.93568316072536,3.0532,11,-2.43,False,0.01,4.544,158563425,9.22,2.65,,-15.88,1461954779,1541123000,0.0,100,-73.43468317571852,22.03,-0.22,4.899351390339257,19298368.0,-0.23,1486915200000,404343.0,2082200.0,0.89,4.542,11164.0,1.31,44.06,高斯贝尔,,167150000
视听器材,S3302,8,SZ002429,109.4832085339609,1.1276,11,-3.73,False,0.01,2.1663,4496301410,5.68,4.41,,-8.39,25538992009,25713022648,0.0,100,18.6193796821075,61.58,-0.18,46.35834739364242,248878200.74,-0.22,1276099200000,-27324521.0,43268125.0,1.1,2.168,35056.0,0.96,10.03,兆驰股份,12.676,4526940607
视听器材,S3302,9,SZ000810,33.25486645553948,0.9965,11,-4.41,False,0.01,2.1837,1026206238,8.45,5.09,5.1717,7.01,8671442711,8985426932,1.183,100,11.23423952896966,193.93,0.24,10.65489251019081,117877885.31,-0.39,896716800000,-12994899.0,13744663.0,1.31,2.128,33176.0,1.34,0.0,创维数字,19.397,1063364134
视听器材,S3302,10,SH603996,144.2309629709164,9.4008,11,-4.49,False,0.01,,300150000,2.98,6.41,55.732,63.74,894447000,894447000,0.0,100,54.82171000643989,-69.79,0.68,-95.05108513935416,28170491.0,-0.14,1450713600000,1979059.0,9354400.0,2.25,,38465.0,3.12,44.01,*ST中新,,300150000
视听器材,S3302,11,SZ002519,,2.9511,11,-7.34,False,0.01,1.6794,1011010107,4.29,8.21,14.775,4.89,4337233359,4832388552,0.0,100,6.57538171029098,-4.08,0.23,12.52172355029926,286724088.46,-0.34,1291651200000,-41734575.84999999,65082993.0,2.9,1.682,37069.0,6.44,41.09,银河电子,26.942,1126430898
食品加工,S3404,0,SH603517,60.07999014177751,8.3822,11,4.21,False,0.01,9.3274,608630695,78.0,6.0,46.6325,1.18,47473194210,47909526210,0.635,100,17.76731677891489,492.18,0.01,19.48282099708691,506744087.0,3.15,1489680000000,22203900.0,6489720.0,1.76,9.112,55175.0,1.07,44.0,绝味食品,54.798,614224695
食品加工,S3404,1,SZ002597,2.927562170292819,4.9297,11,2.76,False,0.01,4.0824,559481248,34.68,4.47,19.0741,8.4,19402809681,19452296896,1.298,100,16.36985415754604,431.14,-0.29,5.565909481661824,248696355.3,0.93,1309968000000,17771895.0,7200113.0,1.38,3.879,71705.0,1.29,50.84,金禾实业,25.042,560908215
食品加工,S3404,2,SZ002650,9.78725474228257,4.4202,11,2.69,False,0.01,3.5682,1151962350,8.02,5.89,36.6323,18.29,9238738047,9239040000,0.125,100,6.813154667837416,184.18,0.25,6.273503206157871,220383363.53,0.21,1325779200000,-12104844.0,27750053.0,0.89,3.564,27836.0,2.41,-26.33,ST加加,54.5,1152000000
食品加工,S3404,3,SH605300,33.6811218345304,5.0841,11,2.6,False,0.01,5.8425,40010000,27.19,6.3,30.4265,141.69,1087871900,10876271900,,100,,101.41,0.04,28.7740830565067,200252638.0,0.6900000000000001,1619712000000,-4017841.0,7325315.0,1.18,5.847,7165.0,18.31,44.0,佳禾食品,46.644,400010000
食品加工,S3404,4,SH603777,,1.4734,11,1.78,False,0.01,3.3141,336559908,17.16,7.53,33.5633,38.61,5775368021,5785186630,0.0,100,-3.24507938373801,78.54,0.23,-1.483873413488567,368400467.0,0.3,1476201600000,7688364.0,21330771.0,0.86,3.313,26245.0,6.34,43.96,来伊份,,337132088
食品加工,S3404,5,SZ002732,362.951283070843,2.1067,11,1.62,False,0.01,3.5417,155727775,23.79,2.56,14.0396,7.09,3704763767,3743356500,0.631,100,13.24106530741047,92.03,0.38,24.82315065519689,31182610.0,0.38,1417708800000,1559002.0,1317800.0,1.44,3.463,20424.0,0.85,44.03,燕塘乳业,27.095,157350000
食品加工,S3404,6,SZ002719,,2.1243,11,1.36,False,0.01,2.2169,161872295,11.17,4.9,10.3521,47.45,1808113535,1945137735,0.155,100,6.403283120371777,-40.52,-0.09,21.43939908841894,22332743.36,0.15,1390838400000,5204.0,2011848.0,0.62,2.208,21586.0,1.24,44.05,*ST麦趣,35.711,174139457
食品加工,S3404,7,SZ002481,75.5690027425743,7.0038,11,1.13,False,0.01,5.3853,1099495600,11.61,2.96,25.9083,-16.1,12765143916,14435757900,0.861,100,13.5163922146026,331.13,0.09,-2.341167448997339,56442697.09,0.13,1284998400000,1145349.0,4854885.0,0.76,5.16,36832.0,0.44,13.99,双塔食品,37.832,1243390000
食品加工,S3404,8,SH603345,64.11111704745427,7.9477,11,1.11,False,0.01,12.8351,240340360,246.16,2.74,83.4335,27.63,59162183018,60167500458,0.301,100,18.01068349499007,1483.86,0.03,34.06596632581005,413360509.0,2.71,1487692800000,5594187.460000001,1682469.0,1.09,12.834,39126.0,0.7000000000000001,43.97,安井食品,87.238,244424360
食品加工,S3404,9,SH603719,18.67987287968571,2.1252,11,1.07,False,0.01,8.8037,223696635,45.36,2.27,77.6781,-22.25,10146879364,18189360000,0.5670000000000001,100,17.47631262481394,167.06,0.0,18.61660634408122,52505382.0,0.48,1582473600000,1701559.0,1158606.0,1.26,8.384,49301.0,0.52,44.03,良品铺子,50.85,401000000
食品加工,S3404,10,SZ300858,14.55286290742084,17.3269,11,0.89,False,0.01,6.5406,20630000,75.7,2.51,71.5825,24.98,1561691000,6246589284,1.321,100,15.04680625632318,142.01,0.03,13.20247477451493,100397065.58,0.67,1595779200000,591860.0,1325624.0,1.39,11.773,5917.0,6.43,44.01,科拓生物,60.607,82517692
食品加工,S3404,11,SZ300973,160.9545637635513,11.5838,11,0.8300000000000001,False,0.01,14.1768,36133423,146.2,6.57,69.0442,418.57,5282706443,24757508000,0.342,100,,55.72,-0.2,46.99745195292056,221032943.62,1.21,1618416000000,-15886897.0,1529807.0,0.72,13.525,8134.0,4.23,264.21,立高食品,86.268,169340000
食品加工,S3404,12,SZ002910,,3.1598,11,0.8,False,0.01,1.6329,171061950,11.33,7.03,15.6711,22.35,1938131894,2632877093,0.178,100,2.941719207709414,28.31,0.09,23.2319948472183,107142856.23,0.09,1509379200000,-1799089.0,9277517.0,0.89,1.642,9987.0,5.42,43.97,庄园牧场,63.324,232381032
食品加工,S3404,13,SH605339,38.58025112523011,7.5094,11,0.6900000000000001,False,0.01,6.2822,63529412,44.99,3.0,36.0598,164.96,2858188246,19054588246,,100,,120.76,-0.07,13.72315820847982,196783748.0,0.31,1621267200000,-2856227.0,4386372.0,0.61,6.284,10511.0,6.9,43.99,南侨食品,50.16,423529412
食品加工,S3404,14,SZ002570,,2.4079,11,0.68,False,0.01,4.1342,1022465250,5.93,4.24,124.8263,-4.66,6063218933,6063543600,0.0,100,-20.23196155550117,-61.65,0.0,-5.283933586177902,329562726.88,0.04,1302537600000,18180763.0,55627309.0,1.23,4.147,83389.0,5.44,-0.05,贝因美,,1022520000
食品加工,S3404,15,SZ002702,6.178800267830731,1.7318,11,0.66,False,0.01,3.5565,312529250,6.1,2.15,22.4491,-28.77,1906428425,2932636000,0.8200000000000001,100,7.481676012931874,49.77,0.16,21.07758381587308,30491681.13,0.04,1349884800000,-1967416.0,4979224.0,1.57,3.446,34704.0,1.59,-8.0,海欣食品,47.259,480760000
食品加工,S3404,16,SH603317,12.47187489583559,8.5038,11,0.49,False,0.01,5.9339,184573490,28.69,3.01,95.0493,-57.9,5295413428,21704941238,0.726,100,12.81589869552426,214.02,0.14,37.7603290919823,131942763.0,0.14,1555344000000,6110817.0,4617681.0,0.68,5.692,40271.0,2.5,43.98,天味食品,59.069,756533330
